Generation,BestFitness,AvgFitness,Diversity
165,0.8814936177892239,0.8813574771014564,0.2197979797979798
166,0.8814936177892239,0.8813569294806185,0.2193939393939394
167,0.8814936177892239,0.8809533522734118,0.43737373737373736
168,0.8814936177892239,0.8810818574965431,0.278989898989899
169,0.8814936177892239,0.8811826412184267,0.35838383838383836
170,0.8814936177892239,0.8809867810906766,0.3591919191919192
171,0.8814936177892239,0.8808957606966158,0.43737373737373736
172,0.8814936177892239,0.8810140951895755,0.3393939393939394
173,0.8814936177892239,0.8808753278806307,0.4193939393939394
174,0.8814936177892239,0.881115637436376,0.3393939393939394
175,0.8814936177892239,0.8812499756508541,0.2
176,0.8814936177892239,0.8812821736278472,0.2797979797979798
177,0.8814936177892239,0.8812120881673987,0.338989898989899
178,0.8814936177892239,0.8810973959564977,0.4381818181818182
179,0.8814936177892239,0.8811469682800886,0.3787878787878788
180,0.8814936177892239,0.8812947506280878,0.3391919191919192
181,0.8814936177892239,0.881200230508009,0.2793939393939394
182,0.8814936177892239,0.8810871628616969,0.378989898989899
183,0.8814936177892239,0.881244551845476,0.23959595959595958
184,0.8814936177892239,0.8810711329244068,0.3187878787878788
185,0.8814936177892239,0.8813923595483947,0.23959595959595958
186,0.8814936177892239,0.8812488912401875,0.2597979797979798
187,0.8814936177892239,0.8811367045797508,0.2997979797979798
188,0.8814936177892239,0.8812582288657483,0.22
189,0.8814936177892239,0.8813304236756383,0.2193939393939394
190,0.8814936177892239,0.8811689441672198,0.24
191,0.8814936177892239,0.8812271689862478,0.318989898989899
192,0.8814936177892239,0.8812966526414838,0.2993939393939394
193,0.8814936177892239,0.8809817066435772,0.398989898989899
194,0.8814936177892239,0.8812479337374604,0.2597979797979798
195,0.8814936177892239,0.8811348196570036,0.3195959595959596
196,0.8814936177892239,0.8810023323278958,0.396969696969697
197,0.8814936177892239,0.8811581179372469,0.278989898989899
198,0.8814936177892239,0.8812400249926818,0.3985858585858586
199,0.8814936177892239,0.881117833499366,0.2995959595959596
200,0.8814936177892239,0.8809015517446953,0.398989898989899
201,0.8814936177892239,0.88124105941694,0.338989898989899
202,0.8814936177892239,0.8811311846121902,0.438989898989899
203,0.8814936177892239,0.8812593045780219,0.317979797979798
204,0.8814936177892239,0.8812467357046796,0.2391919191919192
205,0.8814936177892239,0.8811803368424901,0.2797979797979798
206,0.8814936177892239,0.881194940623394,0.35878787878787877
207,0.8814936177892239,0.8811078174028794,0.3395959595959596
208,0.8814936177892239,0.881199152722879,0.258989898989899
209,0.8814936177892239,0.8809953048310666,0.458989898989899
210,0.8814936177892239,0.8812046630452829,0.37757575757575756
211,0.8814936177892239,0.8810465545109847,0.2991919191919192
212,0.8814936177892239,0.8810196709584173,0.3995959595959596
213,0.8814936177892239,0.881292199794937,0.28
214,0.8814936177892239,0.8812004390007792,0.3197979797979798
215,0.8814936177892239,0.8810964109268719,0.3197979797979798
216,0.8814936177892239,0.8813141006045292,0.23959595959595958
217,0.8814936177892239,0.8811452045044997,0.3991919191919192
218,0.8814936177892239,0.8811817075811891,0.3593939393939394
219,0.8814936177892239,0.8813918652292437,0.22
220,0.8814936177892239,0.8810362935039053,0.378989898989899
221,0.8814936177892239,0.8809638189411807,0.41919191919191917
222,0.8814936177892239,0.8811029410783309,0.3193939393939394
223,0.8814936177892239,0.8811458127394465,0.2997979797979798
224,0.8814936177892239,0.8811968663185646,0.2797979797979798
225,0.8814936177892239,0.8811294849101674,0.2791919191919192
226,0.8814936177892239,0.8813013289366307,0.2593939393939394
227,0.8814936177892239,0.881015219155577,0.338989898989899
228,0.8814936177892239,0.8812455318017959,0.2591919191919192
229,0.8814936177892239,0.8810638862700324,0.3595959595959596
230,0.8814936177892239,0.8811751382174043,0.4175757575757576
231,0.8814936177892239,0.881157007295016,0.2993939393939394
232,0.8814936177892239,0.8811810351121145,0.2597979797979798
233,0.8814936177892239,0.8808838792913514,0.3793939393939394
234,0.8814936177892239,0.8813264462898236,0.23939393939393938
235,0.8814936177892239,0.8811109393641025,0.3187878787878788
236,0.8814936177892239,0.8812951203239306,0.3395959595959596
237,0.8814936177892239,0.8810424909935672,0.4381818181818182
238,0.8814936177892239,0.8812601003965068,0.3395959595959596
239,0.8814936177892239,0.8811913492966597,0.3197979797979798
240,0.8814936177892239,0.8813930943159172,0.2197979797979798
241,0.8814936177892239,0.8811594486431441,0.43777777777777777
242,0.8814936177892239,0.8811292457212062,0.4983838383838384
243,0.8814936177892239,0.8811522683227194,0.3185858585858586
244,0.8814936177892239,0.8809359440628189,0.4585858585858586
245,0.8814936177892239,0.8811617981791536,0.3991919191919192
246,0.8814936177892239,0.8811105089086954,0.3791919191919192
247,0.8814936177892239,0.8810367075988335,0.35777777777777775
248,0.8814936177892239,0.881198240712436,0.2993939393939394
